route_id,stop_id,frequency_x,frequency_y,freq_diff,stop_lat,stop_lon
100011,54870,9.416666667,6.883333333333334,2.5333333336666657,47.5047913,-122.178703
100011,54880,9.416666667,6.883333333333334,2.5333333336666657,47.5034904,-122.178719
100011,56649,7.733333333500001,5.033333333333333,2.7000000001666677,47.5065193,-122.184402
100011,56660,7.733333333500001,5.058333333333334,2.6750000001666674,47.508194,-122.185562
100011,56670,7.733333333500001,5.066666666666666,2.6666666668333345,47.5095825,-122.185562
100011,56680,7.733333333500001,5.083333333333334,2.650000000166667,47.5118141,-122.1856
100011,56690,7.733333333500001,5.1,2.6333333335000013,47.5136261,-122.185616
100011,56700,7.733333333500001,5.116666666666667,2.616666666833334,47.5154381,-122.185654
100011,56710,7.733333333500001,5.141666666666667,2.5916666668333344,47.5158195,-122.188568
100011,56720,7.733333333500001,5.158333333333333,2.5750000001666677,47.5159988,-122.191505
100011,56730,7.733333333500001,5.183333333333334,2.5500000001666674,47.5175667,-122.195793
100011,56741,7.733333333500001,5.2,2.533333333500001,47.5185051,-122.197258
100011,56795,9.3,6.466666666666667,2.833333333333334,47.4885139,-122.163773
100011,56800,9.283333333,6.466666666666667,2.816666666333333,47.48843,-122.155701
100011,56805,8.294444444333333,5.372222222222223,2.9222222221111105,47.4883804,-122.150864
100011,56810,7.800000000000001,4.833333333333333,2.9666666666666677,47.4876099,-122.148445
100011,56815,7.808333333,4.833333333333333,2.974999999666667,47.4846115,-122.148407
100011,56820,7.808333333,4.841666666666667,2.9666666663333334,47.4810295,-122.148323
100011,56825,7.8166666665,4.841666666666667,2.974999999833333,47.4792862,-122.148338
100011,56830,7.8166666665,4.85,2.9666666665,47.4774323,-122.148323
100011,56835,7.8166666665,4.85,2.9666666665,47.475914,-122.147911
100011,56840,7.8166666665,4.85,2.9666666665,47.4756241,-122.144691
100011,56845,7.824999999999999,4.85,2.9749999999999996,47.4755974,-122.141708
100011,56850,7.824999999999999,4.8583333333333325,2.966666666666667,47.4755745,-122.139389
100011,56855,7.824999999999999,4.8583333333333325,2.966666666666667,47.4751434,-122.134995
100011,56860,7.833333333000001,4.866666666666666,2.9666666663333343,47.4738579,-122.132301
100011,56865,7.833333333000001,4.866666666666666,2.9666666663333343,47.4737053,-122.129524
100011,56870,7.8416666665,4.875,2.9666666665,47.4736862,-122.124924
100011,56871,7.8416666665,4.875,2.9666666665,47.4736404,-122.120605
100011,56872,7.8416666665,4.883333333333333,2.9583333331666672,47.4735527,-122.117233
100011,56874,7.8416666665,4.883333333333333,2.9583333331666672,47.4756966,-122.115105
100011,56875,7.8416666665,4.883333333333333,2.9583333331666672,47.477459,-122.115143
100011,56876,7.8416666665,4.883333333333333,2.9583333331666672,47.4791031,-122.115173
100011,56877,7.8416666665,4.883333333333333,2.9583333331666672,47.4806519,-122.115211
100011,56878,7.8416666665,4.883333333333333,2.9583333331666672,47.4805832,-122.113014
100011,56879,7.8416666665,5.091666666666667,2.7499999998333333,47.4823608,-122.111427
100011,56880,7.8416666665,5.091666666666667,2.7499999998333333,47.4821815,-122.106659
100011,56881,7.8416666665,5.091666666666667,2.7499999998333333,47.4820976,-122.103844
100011,56882,7.75,5.1,2.6500000000000004,47.4820404,-122.099037
100011,56883,7.75,5.1,2.6500000000000004,47.481411,-122.097778
100011,57560,9.283333333,6.45,2.8333333329999997,47.4883614,-122.147835
100011,57562,9.266666667,6.45,2.8166666670000007,47.4883118,-122.142616
100011,57563,9.266666667,6.45,2.8166666670000007,47.4882851,-122.13839
100011,57564,9.25,6.45,2.8,47.4882278,-122.132057
100011,57566,9.25,6.45,2.8,47.4881134,-122.126945
100011,57568,9.233333333,6.433333333333334,2.7999999996666656,47.4879913,-122.121552
100011,57570,9.233333333,6.433333333333334,2.7999999996666656,47.4878731,-122.116371
100011,57571,9.216666667,6.433333333333334,2.7833333336666666,47.4877548,-122.111481
100011,57572,9.216666667,6.433333333333334,2.7833333336666666,47.4875298,-122.104996
100011,57574,9.2,6.433333333333334,2.7666666666666657,47.4827461,-122.092155
100011,80322,7.733333333500001,5.383333333333333,2.350000000166668,47.5187454,-122.19783
100059,80322,11.833333334999999,12.166666666666668,-0.3333333316666689,47.5187454,-122.19783
100201,80322,10.666666665,10.5,0.16666666499999927,47.5187454,-122.19783
100011,82780,7.7833333335,5.383333333333333,2.400000000166667,47.5571404,-122.189278
100059,82780,12.0,12.5,-0.5,47.5571404,-122.189278
100201,82780,10.666666665,10.5,0.16666666499999927,47.5571404,-122.189278
100011,84280,9.6,3.2333333333333334,6.366666666666666,47.5573349,-122.190712
100059,84280,13.0,6.5,6.5,47.5573349,-122.190712
100201,84280,17.0,7.666666666666667,9.333333333333332,47.5573349,-122.190712
100012,260,12.85,13.85,-1.0,47.6121635,-122.342628
100020,260,12.0,14.649999999999999,-2.6499999999999986,47.6121635,-122.342628
100068,260,9.2,7.424999999999999,1.7750000000000004,47.6121635,-122.342628
100082,260,11.66666667,6.175,5.49166667,47.6121635,-122.342628
102572,260,21.56666667,3.0,18.56666667,47.6121635,-122.342628
100012,300,12.85,13.85,-1.0,47.6086464,-122.338432
100020,300,15.416666665,14.8,0.6166666649999986,47.6086464,-122.338432
100068,300,9.2,8.3,0.8999999999999986,47.6086464,-122.338432
100082,300,6.0,2.933333333333333,3.066666666666667,47.6086464,-122.338432
102572,300,21.56666667,3.0,18.56666667,47.6086464,-122.338432
100012,548,9.8,12.3,-2.5,47.6055412,-122.333832
100020,548,20.93333333,12.325,8.60833333,47.6055412,-122.333832
100023,548,5.1458333335,3.3333333333333335,1.8125000001666662,47.6055412,-122.333832
100030,548,13.391666664999999,0.0,13.391666664999999,47.6055412,-122.333832
100031,548,5.9666666668,5.666666666666666,0.30000000013333405,47.6055412,-122.333832
100062,548,8.05,4.25,3.8000000000000007,47.6055412,-122.333832
100071,548,12.85,4.466666666666667,8.383333333333333,47.6055412,-122.333832
100101,548,5.3999999999999995,8.916666666666666,-3.5166666666666666,47.6055412,-122.333832
100132,548,5.4966666666,4.906666666666666,0.5899999999333341,47.6055412,-122.333832
100161,548,10.2166666675,7.933333333333334,2.2833333341666666,47.6055412,-122.333832
100169,548,5.11,5.1033333333333335,0.006666666666666821,47.6055412,-122.333832
100194,548,5.8633333334,5.616666666666667,0.24666666673333282,47.6055412,-122.333832
100229,548,3.3472222221666663,2.4472222222222224,0.8999999999444439,47.6055412,-122.333832
100238,548,12.2,3.908333333333333,8.291666666666666,47.6055412,-122.333832
100242,548,10.925,12.391666666666666,-1.466666666666665,47.6055412,-122.333832
100246,548,12.2,9.216666666666667,2.9833333333333325,47.6055412,-122.333832
100252,548,3.0799999999999996,2.8766666666666665,0.20333333333333314,47.6055412,-122.333832
102574,548,2.6099999998000003,2.7733333333333334,-0.16333333353333312,47.6055412,-122.333832
100012,570,9.8,8.066666666666666,1.7333333333333343,47.6086884,-122.3367
100020,570,13.711111111,10.0,3.7111111109999992,47.6086884,-122.3367
100023,570,5.13333333325,3.3333333333333335,1.799999999916667,47.6086884,-122.3367
100030,570,13.3875,0.0,13.3875,47.6086884,-122.3367
100031,570,5.9666666668,5.666666666666666,0.30000000013333405,47.6086884,-122.3367
100062,570,8.075,4.258333333333334,3.8166666666666655,47.6086884,-122.3367
100071,570,12.85,4.466666666666667,8.383333333333333,47.6086884,-122.3367
100101,570,5.3999999999999995,8.916666666666666,-3.5166666666666666,47.6086884,-122.3367
100132,570,6.083333333200001,5.0200000000000005,1.0633333332000001,47.6086884,-122.3367
100161,570,10.2083333325,7.961111111111111,2.2472222213888893,47.6086884,-122.3367
